city,latina_name,tariff_name,tariff_price,tariff_speed,wifi_router_price,is_first_month_free,is_correct_info,additional_info
Мытищи,mytischi,Апгрейд,500,500,100,False,False,
Мытищи,mytischi,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Мытищи,mytischi,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Мытищи,mytischi,Игровой,890,890,100,False,False,
Малоярославец,malojaroslavets,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Малоярославец,malojaroslavets,Апгрейд,500,500,100,False,False,
Малоярославец,malojaroslavets,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Малоярославец,malojaroslavets,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Малоярославец,malojaroslavets,Игровой,890,890,100,False,False,
Ленино,lenino,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ленино,lenino,Апгрейд,500,500,100,False,False,
Ленино,lenino,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ленино,lenino,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ленино,lenino,Игровой,890,890,100,False,False,
Устьинский,ustinskij,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Устьинский,ustinskij,Апгрейд,500,500,100,False,False,
Устьинский,ustinskij,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Устьинский,ustinskij,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Устьинский,ustinskij,Игровой,890,890,100,False,False,
Искра,iskra,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Искра,iskra,Апгрейд,500,500,100,False,False,
Искра,iskra,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Искра,iskra,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Искра,iskra,Игровой,890,890,100,False,False,
Донской,donskoj,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Донской,donskoj,Апгрейд,500,500,100,False,False,
Донской,donskoj,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Донской,donskoj,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Донской,donskoj,Игровой,890,890,100,False,False,
Ногинск,noginsk,Технологии доступа,450,60,100,False,True,+ Облако Mail.ru 8 Гб
Ногинск,noginsk,Технологии доступа,450,60,150,False,True,+ Облако Mail.ru 8 Гб
Ногинск,noginsk,Технологии доступа,500,100,100,False,True,+ Облако Mail.ru 8 Гб
Ногинск,noginsk,Технологии доступа,500,100,150,False,True,+ Облако Mail.ru 8 Гб
Ногинск,noginsk,Технологии контроля,740,100,100,False,True,+ Видеонаблюдение
Ногинск,noginsk,Технологии контроля,740,100,150,False,True,+ Видеонаблюдение
Ногинск,noginsk,Игровой,890,890,100,False,True,
Ногинск,noginsk,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Ногинск,noginsk,Игровой,890,890,150,False,True,
Ногинск,noginsk,Игровой,890,10,85,False,True,
Ногинск,noginsk,Технологии доступа PRO,890,100,250,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Технологии доступа,440,100,150,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Технологии доступа,440,100,100,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Технологии доступа,540,10,85,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Игровой,890,10,85,False,True,
Тутаев,tutaev,Игровой,890,100,100,False,True,
Тутаев,tutaev,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Технологии доступа PRO,890,100,240,False,True,+ Облако Mail.ru 8 Гб
Тутаев,tutaev,Игровой,890,300,150,False,True,
Шебекино,shebekino,Технологии доступа,440,100,150,False,True,+ Облако Mail.ru 8 Гб
Шебекино,shebekino,Технологии доступа,440,100,100,False,True,+ Облако Mail.ru 8 Гб
Шебекино,shebekino,Технологии доступа,540,10,85,False,True,+ Облако Mail.ru 8 Гб
Шебекино,shebekino,Турбо,589,250,200,False,True,
Шебекино,shebekino,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Шебекино,shebekino,Игровой,890,10,85,False,True,
Шебекино,shebekino,Игровой,890,100,100,False,True,
Шебекино,shebekino,Технологии доступа PRO,890,100,240,False,True,+ Облако Mail.ru 8 Гб
Шебекино,shebekino,Игровой,890,500,150,False,True,
Шебекино,shebekino,Технологии доступа,1000,500,150,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа,440,80,150,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа,440,80,100,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа,540,10,85,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа,650,500,150,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа,650,250,200,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Технологии доступа PRO,890,100,240,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Игровой,890,10,85,False,True,
Белоусово,belousovo,Игровой,890,100,100,False,True,
Белоусово,belousovo,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
Белоусово,belousovo,Игровой,890,500,150,False,True,
Красный Бор,krasnyj-bor,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Красный Бор,krasnyj-bor,Апгрейд,500,500,100,False,False,
Красный Бор,krasnyj-bor,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Красный Бор,krasnyj-bor,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Красный Бор,krasnyj-bor,Игровой,890,890,100,False,False,
Грязи,grjazi,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Грязи,grjazi,Апгрейд,500,500,100,False,False,
Грязи,grjazi,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Грязи,grjazi,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Грязи,grjazi,Игровой,890,890,100,False,False,
Одинцово,odintsovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Одинцово,odintsovo,Апгрейд,500,500,100,False,False,
Одинцово,odintsovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Одинцово,odintsovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Одинцово,odintsovo,Игровой,890,890,100,False,False,
Апрелевка,aprelevka,Технологии доступа,450,60,100,False,True,+ Облако Mail.ru 8 Гб
Апрелевка,aprelevka,Технологии доступа,450,60,150,False,True,+ Облако Mail.ru 8 Гб
Апрелевка,aprelevka,Технологии доступа,500,100,100,False,True,+ Облако Mail.ru 8 Гб
Апрелевка,aprelevka,Технологии доступа,500,100,150,False,True,+ Облако Mail.ru 8 Гб
Апрелевка,aprelevka,Технологии контроля,740,100,100,False,True,+ Видеонаблюдение
Апрелевка,aprelevka,Технологии контроля,740,100,150,False,True,+ Видеонаблюдение
Апрелевка,aprelevka,Игровой,890,890,100,False,True,
Апрелевка,aprelevka,Технологии доступа PRO,890,100,100,False,True,+ Облако Mail.ru 8 Гб
Апрелевка,aprelevka,Игровой,890,890,150,False,True,
Апрелевка,aprelevka,Игровой,890,10,85,False,True,
Апрелевка,aprelevka,Технологии доступа PRO,890,100,250,False,True,+ Облако Mail.ru 8 Гб
Березово,berezovo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Березово,berezovo,Апгрейд,500,500,100,False,False,
Березово,berezovo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Березово,berezovo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Березово,berezovo,Игровой,890,890,100,False,False,
Ярцево,jartsevo,Технологии доступа,500,300,100,False,False,+ Облако Mail.ru 8 Гб
Ярцево,jartsevo,Апгрейд,500,500,100,False,False,
Ярцево,jartsevo,Технологии контроля,740,350,100,False,False,+ Видеонаблюдение
Ярцево,jartsevo,Технологии доступа PRO,890,200,100,False,False,+ Облако Mail.ru 8 Гб
Ярцево,jartsevo,Игровой,890,890,100,False,False,
Калуга,kaluga,Технологии доступа,300,100,100,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,300,100,150,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,440,80,150,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,440,80,100,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,540,10,85,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,650,500,150,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа,650,250,200,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Технологии доступа PRO,890,100,240,False,True,+ Облако Mail.ru 8 Гб
Калуга,kaluga,Игровой,890,10,85,False,True,
Калуга,kaluga,Игровой,890,100,100,False,True,
Калуга,kaluga,Технологии доступа PRO,890,200,150,False,True,+ Облако Mail.ru 8 Гб
